Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1972,-90664.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1973,-116848.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1974,-39791.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1975,74147.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1976,112189.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1977,132259.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1978,126465.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1979,11666.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1980,5810.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1981,13524.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1982,102830.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1983,219394.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1984,188219.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1985,220025.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1986,288619.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1987,261154.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1988,238663.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1989,68756.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1990,257950.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1991,124261.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1992,443129.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1993,731233.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1994,658544.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1995,544803.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1996,463685.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1997,463215.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1998,464127.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,1999,518140.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2000,404928.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2001,287206.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2002,289174.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2003,241147.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2004,239753.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2005,244437.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2006,282022.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2007,372974.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2008,385471.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2009,374958.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2010,253479.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2011,295952.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2012,304059.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2013,291552.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2014,260843.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2015,384942.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2016,373316.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2017,350105.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2018,336527.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2019,333509.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2020,340711.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2021,320617.0
Federación de Rusia,RUS,Migración neta,SM.POP.NETM,2022,942445.0
Fiji,FJI,Migración neta,SM.POP.NETM,1960,-830.0
Fiji,FJI,Migración neta,SM.POP.NETM,1961,-773.0
Fiji,FJI,Migración neta,SM.POP.NETM,1962,-700.0
Fiji,FJI,Migración neta,SM.POP.NETM,1963,-640.0
Fiji,FJI,Migración neta,SM.POP.NETM,1964,-618.0
Fiji,FJI,Migración neta,SM.POP.NETM,1965,-809.0
Fiji,FJI,Migración neta,SM.POP.NETM,1966,-1592.0
Fiji,FJI,Migración neta,SM.POP.NETM,1967,-2636.0
Fiji,FJI,Migración neta,SM.POP.NETM,1968,-3189.0
Fiji,FJI,Migración neta,SM.POP.NETM,1969,-3383.0
Fiji,FJI,Migración neta,SM.POP.NETM,1970,-3603.0
Fiji,FJI,Migración neta,SM.POP.NETM,1971,-3822.0
Fiji,FJI,Migración neta,SM.POP.NETM,1972,-4032.0
Fiji,FJI,Migración neta,SM.POP.NETM,1973,-4239.0
Fiji,FJI,Migración neta,SM.POP.NETM,1974,-4466.0
Fiji,FJI,Migración neta,SM.POP.NETM,1975,-4367.0
Fiji,FJI,Migración neta,SM.POP.NETM,1976,-3331.0
Fiji,FJI,Migración neta,SM.POP.NETM,1977,-1931.0
Fiji,FJI,Migración neta,SM.POP.NETM,1978,-1405.0
Fiji,FJI,Migración neta,SM.POP.NETM,1979,-1444.0
Fiji,FJI,Migración neta,SM.POP.NETM,1980,-1440.0
Fiji,FJI,Migración neta,SM.POP.NETM,1981,-1425.0
Fiji,FJI,Migración neta,SM.POP.NETM,1982,-1405.0
Fiji,FJI,Migración neta,SM.POP.NETM,1983,-1398.0
Fiji,FJI,Migración neta,SM.POP.NETM,1984,-1394.0
Fiji,FJI,Migración neta,SM.POP.NETM,1985,-2003.0
Fiji,FJI,Migración neta,SM.POP.NETM,1986,-4565.0
Fiji,FJI,Migración neta,SM.POP.NETM,1987,-7923.0
Fiji,FJI,Migración neta,SM.POP.NETM,1988,-9608.0
Fiji,FJI,Migración neta,SM.POP.NETM,1989,-10129.0
Fiji,FJI,Migración neta,SM.POP.NETM,1990,-10612.0
Fiji,FJI,Migración neta,SM.POP.NETM,1991,-16491.0
Fiji,FJI,Migración neta,SM.POP.NETM,1992,-14646.0
Fiji,FJI,Migración neta,SM.POP.NETM,1993,-14927.0
Fiji,FJI,Migración neta,SM.POP.NETM,1994,-15170.0
Fiji,FJI,Migración neta,SM.POP.NETM,1995,-14575.0
Fiji,FJI,Migración neta,SM.POP.NETM,1996,-9085.0
Fiji,FJI,Migración neta,SM.POP.NETM,1997,-6530.0
Fiji,FJI,Migración neta,SM.POP.NETM,1998,-5711.0
Fiji,FJI,Migración neta,SM.POP.NETM,1999,-5926.0
Fiji,FJI,Migración neta,SM.POP.NETM,2000,-6081.0
Fiji,FJI,Migración neta,SM.POP.NETM,2001,-6207.0
Fiji,FJI,Migración neta,SM.POP.NETM,2002,-6349.0
Fiji,FJI,Migración neta,SM.POP.NETM,2003,-6513.0
Fiji,FJI,Migración neta,SM.POP.NETM,2004,-6639.0
Fiji,FJI,Migración neta,SM.POP.NETM,2005,-6729.0
Fiji,FJI,Migración neta,SM.POP.NETM,2006,-7016.0
Fiji,FJI,Migración neta,SM.POP.NETM,2007,-8101.0
Fiji,FJI,Migración neta,SM.POP.NETM,2008,-9625.0
Fiji,FJI,Migración neta,SM.POP.NETM,2009,-10445.0
Fiji,FJI,Migración neta,SM.POP.NETM,2010,-10666.0
Fiji,FJI,Migración neta,SM.POP.NETM,2011,-10836.0
Fiji,FJI,Migración neta,SM.POP.NETM,2012,-10945.0
Fiji,FJI,Migración neta,SM.POP.NETM,2013,-11000.0
Fiji,FJI,Migración neta,SM.POP.NETM,2014,-11023.0
Fiji,FJI,Migración neta,SM.POP.NETM,2015,-11047.0
Fiji,FJI,Migración neta,SM.POP.NETM,2016,-11139.0
Fiji,FJI,Migración neta,SM.POP.NETM,2017,-11605.0
Fiji,FJI,Migración neta,SM.POP.NETM,2018,-11738.0
Fiji,FJI,Migración neta,SM.POP.NETM,2019,-11865.0
Fiji,FJI,Migración neta,SM.POP.NETM,2020,-6003.0
Fiji,FJI,Migración neta,SM.POP.NETM,2021,-6003.0
Fiji,FJI,Migración neta,SM.POP.NETM,2022,-3557.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1960,-155327.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1961,-221620.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1962,-232922.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1963,-239948.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1964,-241630.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1965,-242177.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1966,-250618.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1967,-236043.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1968,-235037.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1969,-250039.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1970,-208125.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1971,-226375.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1972,-221928.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1973,-220160.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1974,-249665.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1975,-191812.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1976,-138957.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1977,-89147.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1978,-100900.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1979,-124344.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1980,-134411.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1981,-151928.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1982,-173001.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1983,-175518.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1984,-188441.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1985,-185754.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1986,-199600.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1987,-219289.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1988,-215159.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1989,-209926.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1990,-149089.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1991,-198673.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1992,-179039.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1993,-169227.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1994,-147940.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1995,-143386.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1996,5539.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1997,-3109.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1998,-24139.0
Filipinas,PHL,Migración neta,SM.POP.NETM,1999,-59467.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2000,-122971.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2001,-185071.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2002,-195877.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2003,-204925.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2004,-182951.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2005,-223074.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2006,-235227.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2007,-217909.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2008,-190626.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2009,-232359.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2010,-183268.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2011,-103875.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2012,-156051.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2013,-199869.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2014,-237890.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2015,6954.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2016,79051.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2017,36111.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2018,-15371.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2019,-24066.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2020,-41937.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2021,-80125.0
Filipinas,PHL,Migración neta,SM.POP.NETM,2022,-69996.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1960,-9445.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1961,-10994.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1962,-6962.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1963,-7591.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1964,-20338.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1965,-21466.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1966,-11903.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1967,-5024.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1968,-15787.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1969,-42127.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1970,-36633.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1971,11984.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1972,12597.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1973,11639.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1974,5920.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1975,-3788.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1976,-12180.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1977,-5676.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1978,-9666.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1979,-6722.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1980,-2259.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1981,5221.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1982,7011.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1983,6778.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1984,3918.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1985,2343.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1986,1438.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1987,764.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1988,1743.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1989,5684.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1990,8864.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1991,14401.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1992,9296.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1993,8887.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1994,3688.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1995,4250.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1996,3612.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1997,5014.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1998,3887.0
Finlandia,FIN,Migración neta,SM.POP.NETM,1999,3532.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2000,2428.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2001,6395.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2002,5250.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2003,6039.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2004,6872.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2005,9406.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2006,10801.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2007,13940.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2008,15579.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2009,14757.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2010,14053.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2011,16712.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2012,17620.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2013,18026.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2014,15950.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2015,12433.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2016,17210.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2017,13307.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2018,11646.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2019,15558.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2020,17482.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2021,14928.0
Finlandia,FIN,Migración neta,SM.POP.NETM,2022,13999.0
Francia,FRA,Migración neta,SM.POP.NETM,1960,160864.0
Francia,FRA,Migración neta,SM.POP.NETM,1961,177923.0
Francia,FRA,Migración neta,SM.POP.NETM,1962,189952.0
Francia,FRA,Migración neta,SM.POP.NETM,1963,198822.0
Francia,FRA,Migración neta,SM.POP.NETM,1964,203089.0
Francia,FRA,Migración neta,SM.POP.NETM,1965,202497.0
Francia,FRA,Migración neta,SM.POP.NETM,1966,197365.0
Francia,FRA,Migración neta,SM.POP.NETM,1967,188179.0
Francia,FRA,Migración neta,SM.POP.NETM,1968,175643.0
Francia,FRA,Migración neta,SM.POP.NETM,1969,157646.0
Francia,FRA,Migración neta,SM.POP.NETM,1970,135988.0
Francia,FRA,Migración neta,SM.POP.NETM,1971,115636.0
Francia,FRA,Migración neta,SM.POP.NETM,1972,97770.0
Francia,FRA,Migración neta,SM.POP.NETM,1973,82273.0
Francia,FRA,Migración neta,SM.POP.NETM,1974,70036.0
Francia,FRA,Migración neta,SM.POP.NETM,1975,60976.0
Francia,FRA,Migración neta,SM.POP.NETM,1976,54481.0
Francia,FRA,Migración neta,SM.POP.NETM,1977,50700.0
Francia,FRA,Migración neta,SM.POP.NETM,1978,48194.0
Francia,FRA,Migración neta,SM.POP.NETM,1979,49639.0
Francia,FRA,Migración neta,SM.POP.NETM,1980,53403.0
Francia,FRA,Migración neta,SM.POP.NETM,1981,54535.0
Francia,FRA,Migración neta,SM.POP.NETM,1982,55023.0
Francia,FRA,Migración neta,SM.POP.NETM,1983,54930.0
Francia,FRA,Migración neta,SM.POP.NETM,1984,53502.0
Francia,FRA,Migración neta,SM.POP.NETM,1985,50391.0
Francia,FRA,Migración neta,SM.POP.NETM,1986,44525.0
Francia,FRA,Migración neta,SM.POP.NETM,1987,37864.0
Francia,FRA,Migración neta,SM.POP.NETM,1988,30843.0
Francia,FRA,Migración neta,SM.POP.NETM,1989,21768.0
Francia,FRA,Migración neta,SM.POP.NETM,1990,11404.0
Francia,FRA,Migración neta,SM.POP.NETM,1991,4385.0
Francia,FRA,Migración neta,SM.POP.NETM,1992,740.0
Francia,FRA,Migración neta,SM.POP.NETM,1993,235.0
Francia,FRA,Migración neta,SM.POP.NETM,1994,4295.0
Francia,FRA,Migración neta,SM.POP.NETM,1995,11505.0
Francia,FRA,Migración neta,SM.POP.NETM,1996,23046.0
Francia,FRA,Migración neta,SM.POP.NETM,1997,37822.0
Francia,FRA,Migración neta,SM.POP.NETM,1998,56608.0
Francia,FRA,Migración neta,SM.POP.NETM,1999,77667.0
Francia,FRA,Migración neta,SM.POP.NETM,2000,102857.0
Francia,FRA,Migración neta,SM.POP.NETM,2001,122247.0
Francia,FRA,Migración neta,SM.POP.NETM,2002,137513.0
Francia,FRA,Migración neta,SM.POP.NETM,2003,148696.0
Francia,FRA,Migración neta,SM.POP.NETM,2004,154947.0
Francia,FRA,Migración neta,SM.POP.NETM,2005,155943.0
Francia,FRA,Migración neta,SM.POP.NETM,2006,151814.0
Francia,FRA,Migración neta,SM.POP.NETM,2007,142170.0
Francia,FRA,Migración neta,SM.POP.NETM,2008,128627.0
Francia,FRA,Migración neta,SM.POP.NETM,2009,108940.0
Francia,FRA,Migración neta,SM.POP.NETM,2010,86355.0
Francia,FRA,Migración neta,SM.POP.NETM,2011,65188.0
Francia,FRA,Migración neta,SM.POP.NETM,2012,49080.0
Francia,FRA,Migración neta,SM.POP.NETM,2013,36552.0
Francia,FRA,Migración neta,SM.POP.NETM,2014,26585.0
Francia,FRA,Migración neta,SM.POP.NETM,2015,18807.0
Francia,FRA,Migración neta,SM.POP.NETM,2016,14729.0
Francia,FRA,Migración neta,SM.POP.NETM,2017,13175.0
Francia,FRA,Migración neta,SM.POP.NETM,2018,14391.0
Francia,FRA,Migración neta,SM.POP.NETM,2019,17403.0
Francia,FRA,Migración neta,SM.POP.NETM,2020,18335.0
Francia,FRA,Migración neta,SM.POP.NETM,2021,20614.0
Francia,FRA,Migración neta,SM.POP.NETM,2022,66601.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1960,-33786.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1961,42533.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1962,3201.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1963,11722.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1964,37222.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1965,-20083.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1966,-26221.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1967,3201.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1968,-30182.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1969,-111231.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1970,-155833.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1971,-179926.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1972,-183109.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1973,-111126.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1974,58702.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1975,-40717.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1976,499470.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1977,-579828.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1978,-394450.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1979,-389445.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1980,-1540562.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1981,-1875720.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1982,-619499.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1983,-919951.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1984,146286.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1985,-761483.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1986,-678476.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1987,-1064879.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1988,-954303.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1989,-631490.0
Frágiles y situaciones de conflicto afectados,FCS,Migración neta,SM.POP.NETM,1990,-1526038.0
